			*****	 Delay Jitter (msec) 	*****


Time (sec)	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10	Node 11	Node 12	Node 13	Node 14	Node 15	Node 16	Node 17	Node 18	Node 19	Node 20	
1.8		0.0	0.0	0.0	0.0	0.0	926.47	0.0	0.0	0.0	0.0	0.0	810.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.9		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.25	0.0	0.0	0.0	0.0	0.0	0.0	926.58	0.0	0.0	0.0	0.0	
1.9		0.0	0.0	0.0	0.0	0.0	0.0	925.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.66	0.0	0.0	0.0	926.21	
1.9		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.28	0.0	0.0	0.0	0.0	0.0	
1.9		0.0	0.0	0.0	0.0	926.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.53	0.0	0.0	
2.0		0.0	0.0	0.0	0.0	0.0	0.0	926.36	0.0	0.0	0.0	926.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.0		0.0	0.0	0.0	0.0	926.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.1		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.1		0.0	0.0	926.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	883.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.1		0.0	0.0	926.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.2		0.0	0.0	0.0	926.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.2		0.0	925.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.2		0.0	0.0	0.0	0.0	926.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.36	0.0	0.0	0.0	0.0	
2.3		0.0	0.0	0.0	926.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.33	0.0	0.0	0.0	0.0	0.0	0.0	
2.3		0.0	926.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.06	
2.3		0.0	0.0	0.0	0.0	0.0	0.0	926.09	0.0	0.0	0.0	0.0	0.0	924.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.3		0.0	926.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.4		0.0	0.0	0.0	0.0	0.0	0.0	926.3	0.0	925.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.4		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	926.46	0.0	0.0	0.0	0.0	
2.4		0.0	926.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	925.79	0.0	0.0	0.0	0.0	0.0	
