			*****	 Media Access Delay (msec) 	*****


Time (sec)	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10	Node 11	Node 12	Node 13	Node 14	Node 15	Node 16	Node 17	Node 18	Node 19	Node 20	
1.8		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1542.86	0.0	0.0	0.0	0.0	0.0	461.4	0.0	0.0	0.0	0.0	
1.8		0.0	0.0	0.0	0.0	0.0	312.82	0.0	0.0	0.0	0.0	0.0	260.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.9		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	408.74	0.0	0.0	0.0	0.0	0.0	0.0	78.54	0.0	0.0	0.0	0.0	
1.9		0.0	0.0	0.0	0.0	0.0	0.0	592.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.86	0.0	0.0	0.0	417.94	
1.9		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296.36	0.0	0.0	0.0	0.0	0.0	
1.9		0.0	0.0	0.0	0.0	339.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.78	0.0	0.0	
2.0		0.0	0.0	0.0	0.0	0.0	0.0	104.5	0.0	0.0	0.0	305.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	775.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.0		0.0	0.0	0.0	0.0	112.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.1		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	269.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.1		0.0	0.0	339.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.1		0.0	0.0	17.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.2		0.0	0.0	0.0	479.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.2		0.0	844.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.2		0.0	0.0	0.0	0.0	156.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	356.3	0.0	0.0	0.0	0.0	
2.3		0.0	0.0	0.0	78.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	514.04	0.0	0.0	0.0	0.0	0.0	0.0	
2.3		0.0	95.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	365.2	
2.3		0.0	0.0	0.0	0.0	0.0	0.0	304.42	0.0	0.0	0.0	0.0	0.0	1271.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.3		0.0	52.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.4		0.0	0.0	0.0	0.0	0.0	0.0	69.36	0.0	522.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.4		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.16	0.0	0.0	0.0	0.0	
2.4		0.0	112.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	512.78	0.0	0.0	0.0	0.0	0.0	
