			*****	 Queuing Delay (msec) 	*****


Time (sec)	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10	Node 11	Node 12	Node 13	Node 14	Node 15	Node 16	Node 17	Node 18	Node 19	Node 20	
1.7		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	688.38	0.0	0.0	0.0	0.0	0.0	0.0	
1.7		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	597.86	0.0	0.0	0.0	0.0	0.0	0.0	
1.8		0.0	0.0	936.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	874.16	0.0	0.0	
1.8		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1417.86	0.0	0.0	0.0	0.0	0.0	1025.44	0.0	0.0	0.0	0.0	
1.8		0.0	0.0	0.0	0.0	0.0	952.68	0.0	0.0	0.0	0.0	0.0	685.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.9		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1211.58	0.0	0.0	0.0	0.0	0.0	0.0	978.98	0.0	0.0	0.0	0.0	
1.9		0.0	0.0	0.0	0.0	0.0	0.0	1371.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	862.84	0.0	0.0	0.0	1264.12	
1.9		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1281.54	0.0	0.0	0.0	0.0	0.0	
1.9		0.0	0.0	0.0	0.0	1173.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949.94	0.0	0.0	
2.0		0.0	0.0	0.0	0.0	0.0	0.0	1351.22	0.0	0.0	0.0	1083.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1127.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.0		0.0	0.0	0.0	0.0	1161.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.1		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1562.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.1		0.0	0.0	1097.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	772.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.1		0.0	0.0	990.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.2		0.0	0.0	0.0	1399.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.2		0.0	1542.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.2		0.0	0.0	0.0	0.0	1193.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1094.14	0.0	0.0	0.0	0.0	
2.3		0.0	0.0	0.0	1353.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	986.9	0.0	0.0	0.0	0.0	0.0	0.0	
2.3		0.0	1513.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1504.32	
2.3		0.0	0.0	0.0	0.0	0.0	0.0	1530.64	0.0	0.0	0.0	0.0	0.0	1798.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.3		0.0	1440.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.4		0.0	0.0	0.0	0.0	0.0	0.0	1475.0	0.0	1608.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.4		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1126.3	0.0	0.0	0.0	0.0	
2.4		0.0	1428.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1669.32	0.0	0.0	0.0	0.0	0.0	
